Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
85.85,-1.187524080276489,-4.778826713562012,1.26653265953064,101.9388006624163,0.08669425965927696,0.05377727638735453,0.005363187661736923,0.0997296278646154
85.86,-0.5793967843055725,-6.871358871459961,1.489193439483643,201.28687597412474,0.09266205506711218,0.05406250326358609,0.008660595563177225,0.1601959794723721
85.87,-0.8954314589500427,-9.619902610778809,3.002328872680664,244.1066316667617,0.10239992799320849,0.05209546921667374,0.015367579660855987,0.29498879636703784
85.88,-0.9576807022094727,-12.56955909729004,5.30076265335083,192.81149738678155,0.10794408139646916,0.055307904285022226,0.023514178541938185,0.4251504182794771
85.89,0.48602294921875,-12.84249782562256,6.512228488922119,72.83308386992385,0.10365088483428733,0.05672203787695217,0.02855516289305942,0.5034227270460022
85.9,1.347935557365417,-10.92713642120361,7.759607791900635,72.72965408439731,0.0985958234301949,0.05316276346128144,0.0284760763220821,0.5356395071767855
85.91,1.493981838226318,-10.2352123260498,4.551377296447754,152.23664180492867,0.09983945108233208,0.05052255765767512,0.024314111978978228,0.48125259695981437
85.92,-0.3567360639572144,-9.727641105651855,5.461174011230469,183.94112436177545,0.10433652375011161,0.04996147676150578,0.018136332247015774,0.36300633051605596
85.93,1.019929885864258,-7.2113356590271,4.256890773773193,187.72783163320167,0.10500022691154792,0.04913064181790855,0.013022108788744349,0.26505065691310636
85.94,2.303221940994263,-5.185841083526611,3.258508443832397,251.41991161908848,0.1086015208745595,0.04237265142310634,0.00953689163705743,0.22507186632277143
85.95,0.8475474119186401,-2.75812029838562,4.302380561828613,239.4281319841135,0.11686133006055598,0.04495724491080074,0.008483485586064252,0.18870119160407123
85.96,-1.13006317615509,0.2992752194404602,5.415684223175049,217.06414019107825,0.12329354775685367,0.04468960751825934,0.009863052224516446,0.2207012518574684
85.97,-2.978386878967285,1.067813992500305,6.938396453857422,193.36112083502627,0.12691506387857554,0.04356713853262485,0.012414273911274188,0.2849458199239808
85.98,-4.230554580688477,0.04788403213024139,5.56173038482666,108.945728552084,0.12271688517481333,0.047371610635640445,0.014705665820511582,0.31043204406039626
85.99,-5.212177276611328,1.750161409378052,5.96874475479126,131.4494396990675,0.12093477091404914,0.0505473420126126,0.013747253613248288,0.2719678852637629
86.0,-5.080495834350586,2.116474390029907,5.128379821777344,191.5776617200729,0.12472718860718963,0.0510767359094131,0.010153848119713302,0.19879594963781078
86.01,-4.663905143737793,-0.150834709405899,2.109291791915894,241.9016546619192,0.13150651710363795,0.056180212774962025,0.006845503435962563,0.12184901405232845
86.02,-6.04775333404541,-4.266467571258545,-0.5051765441894531,292.20053890177917,0.13756216301010044,0.07929636205625538,0.006814225836764047,0.08593365143121269
86.03,-6.792350292205811,-5.880159378051758,0.2322375625371933,498.89686285742613,0.1607037023174423,0.10305817508747457,0.013817919619656267,0.13407883176412264
86.04,-7.565677165985107,-9.260771751403809,6.124367713928223,545.3330798752336,0.19060755273207183,0.11271974004683988,0.028687455173279627,0.2545024967288663
86.05,-3.363853454589844,-15.0762882232666,15.29176616668701,542.2909435575006,0.2153115283247783,0.11543258523809939,0.05143995990491472,0.44562772198611617
86.06,5.413290023803711,-13.33330917358398,15.6892032623291,275.33773301313903,0.2159222532578487,0.16002436804261022,0.07602759571728879,0.4751001159612927
86.07,4.141968727111816,-11.87045192718506,17.98284912109375,205.85583167932873,0.21239702480968684,0.1938980046748266,0.07902869038856015,0.40757866806248394
86.08,-3.028665065765381,-11.62145519256592,15.87834548950195,371.6572826053733,0.22302685120124854,0.19311810974778362,0.06440565305289903,0.3335039537973224
86.09,-6.150704383850098,-8.257601737976074,11.61187839508057,348.72972688793215,0.23191835739375888,0.19896858532909367,0.04971676240041864,0.24987242291010375
86.1,-6.10521411895752,-5.884947776794434,9.95748519897461,220.04171091913577,0.22796920343217128,0.21399097214087082,0.037307551017772764,0.1743417058387056
86.11,-4.24970817565918,-4.867412090301514,9.315838813781738,177.14550132053742,0.21897234579278316,0.2186896243269634,0.030214101147226412,0.13815973821252625
86.12,-0.993593692779541,-5.815515995025635,9.583989143371582,164.65168397072094,0.2085935479655823,0.2199286500288573,0.028930741875782453,0.1315460353692246
